tidy_tweet,Sentiment
Do you guys think  and Nathan are ready to have custody of Jace  #IYSL #TeenMom ,Positive
TRUST means not freaking out if your boyfriend or girlfriend likes to spend time with other friends  #IYSL #TeenMom ,Positive
Awww this reunion is too sweet   lt   #TeenMom  #IYSL,Positive
Only you know when you re ready  http   t co SnyABJieVq #VirginTerritory #IYSL,Positive
    of young adults say condom use is important  but only     report always using them  LET S DO BETTER  #IYSL #VirginTerritory,Positive
Don t let peer pressure get to you   half of high school students haven t had sex  #VirginTerritory #IYSL,Positive
Having sex for the first time is a big decision   make sure u  amp  ur special someone are prepared  amp  protected  http   t co SnyABJieVq #IYSL,Positive
TOO CUTE right now   #VirginTerritory #IYSL,Positive
RT    Yes  women are told to keep their  virginity  for as long as possible  but men are encouraged to lose it  ,Positive
 we re not  chill  we want to empower people to make their own decisions free from peer pressure or misinformation ,Negative
LISTEN UP   Use sex toys safely  Be sure to clean them thoroughly and use condoms to prevent STD transmission  #VirginTerritory #IYSL,Positive
V DAY  or any other day for that matter  is not a reason to have sex  Your body  your rules  your calendar    #VirginTerritory #IYSL,Positive
RT    yeah  I definitely didn t need to have sex with a man to realize I was attracted to men ,Positive
Pretty sure straight virgins and gay virgins still know their sexual orientation      #VirginTerritory #IYSL,Positive
That LOTR reference was cool to me   ,Positive
Spreading rumors and slut shaming is NEVER ok  If you are doing that   then you should stop  Right now  #VirginTerritory #IYSL,Negative
RT   OMG hi Abby  You re already so cute  #VirginTerritory,Positive
#VirginTerritory has the BEST music  Just sayin ,Positive
RT   True  amp  you need a checkup    TRUE or FALSE  You need emergency contraception if the condom slips off  #TeenMom  ,Positive
TRUE  If the condom slips off at any point  you need to get emergency contraception immediately  You also should get tested for STDs HIV ,Positive
OMG Jace holding baby Kaiser is too much right now  I m not crying there s just something in my eye  ok  #TeenMom  #IYSL ,Positive
TRUE or FALSE  You need emergency contraception if the condom slips off  #TeenMom  #IYSL,Positive
RT     NOO a baby only adds stress,Negative
RT     Every couple argues  baby or no baby ,Negative
Awwwww  is missing Isaac already   lt   #TeenMom  #IYSL,Negative
Do you guys think  and Nathan will stop arguing now that Kaiser is here  #TeenMom  #IYSL,Negative
Welcome to the world baby Kaiser   Congrats mommy  #TeenMom  #IYSL,Positive
Big CONGRATS to Isaac for graduating pre school     #TeenMom  #IYSL,Positive
Do you guys think it s weird for Adam s ex to be posting selfies with Aubree  #TeenMom  #IYSL,Negative
The #CoZone is one important conversation to have  Discover what it s all about  http   t co   vKEtM Nv http   t co BvzWHYbYaY,Positive
Here s what ladies really talk about the #CoZone  Get the scoop  http   t co JAWIGXJJk  http   t co EaJAnuRAPX,Positive
Only you know when you re ready  http   t co RpwFH ij D #VirginTerritory #IYSL,Positive
Alec has some great wingmen  #blessed #VirginTerritory,Positive
Does having sex for the first time hurt  Get the answer  http   t co uoMV  quRG #VirginTerritory #IYSL,Negative
RT    hellllllll noooooooo  I do not want to know my moms favorite position   #barf,Positive
Coming out can be nerve wracking  but there are orgs that can help  #VirginTerritory #IYSL http   t co SnyABJieVq,Positive
Feeling the love in this room right now  #VirginTerritory #IYSL,Positive
Would you go to a sex toy party with your mom  #VirginTerritory #IYSL,Positive
Masterbation is totally normal  and can be a great  stress free way to get to know what you like  #VirginTerritory #IYSL,Positive
Don t let peer pressure get to you  only half of high school students have had sex  #VirginTerritory #IYSL,Positive
RT   In   ep someone is crying  someone needs    amp  one kid s dad is in legal trouble  Make better choices than I did    ,Negative
FALSE  Most STDs show no symptoms  ZERO  That s why it s so important to get tested regularly  #TeenMom  #IYSL,Negative
TRUE or FALSE  most STDs have symptoms  #TeenMom  #IYSL,Positive
This is breaking my heart    #TeenMom  #IYSL,Negative
OK so there may NOT be a pumpkin spice latte flavor  yet  but condoms are still the only method that protect against pregnancy AND STDs ,Positive
So sad to see  and Corey arguing     They have a lot on their plate with Ali s health  #TeenMom  #IYSL,Negative
So nice to see  and Jo getting along  #TeenMom  #IYSL,Positive
RT    I would recommend waiting until your Sophomore year or later in college when you have a better understa ,Positive
RT     I waited til graduation from hs my gf used it as incentive,Positive
Do you guys think it s better to wait until college to have sex for the first time  #VirginTerritory #IYSL,Positive
A  Getting an IUD can hurt a little for some  but most only feel minor discomfort  Your doctor can give you meds if necessary  #TeenMom ,Negative
So glad  got her divorce  #TeenMom  #IYSL,Positive
Q  Does getting an IUD hurt  #TeenMom  #IYSL,Negative
That s the spirit   #TeenMom  #IYSL,Positive
Most teen dads aren t able to pay monthly child support because they are struggling to make ends meet as well  #TeenMom  #IYSL,Positive
Ugh I hope Adam can grow up for Aubree s sake  No more girl drama please     #TeenMom  #IYSL,Negative
Only you know when you re ready  http   t co jy  C FDyV #VirginTerritory #IYSL,Positive
How prepared are you for your first time  http   t co SnyABJieVq #VirginTerritory #IYSL,Positive
RT      nah  rd date maybe it all depends,Negative
RT    nah,Negative
RT     adam is a hot mess  Step up and stop knocking people up ,Negative
RT     hell no,Negative
Sex on the first date   yea or nah  #VirginTerritory #IYSL,Negative
RT     Definitely just being a normal mom  amp  looking out for her  Nathan is WAY outta line ,Positive
RT      TRUE or FALSE  The pill protects you for a while even after you stop taking it  #TeenMom  #IYSL  FALSE ,Positive
RT   Ummm definitely no RT   TRUE or FALSE  The pill protects you for a while even after you stop taking it  #TeenMom ,Positive
FALSE   You can get pregnant after missing even one pill  #TeenMom  #IYSL,Negative
RT      even though it s her daughter she needs to show them more respect at there house I feel s ,Positive
TRUE or FALSE  The pill protects you for a while even after you stop taking it  #TeenMom  #IYSL,Positive
RT     shes just looking out for her  she doesnt want jenelle to be with an alcoholic or someone who does  ,Negative
Seeing  and her mom bonding with the two kids is making me smile    #TeenMom  #IYSL,Positive
So glad  is kicking butt in school  #TeenMom  #IYSL,Positive
Oh man  is dealing with some serious drama right now  #IYSL #TeenMom ,Negative
Only you know when you re ready  http   t co jy  C oAwV #VirginTerritory #IYSL,Positive
   but that was some AWESOME communication going on  Good for Alex  amp  Anna keeping it real  #VirginTerritory #IYSL,Positive
Alex and Anna being like hey    GTFO #VirginTerritory,Positive
OOoo Alex  you done good  #VirginTerritory #IYSL,Positive
Have you been affected by great sexpectations      of young ppl say they have unrealistic expectations about sex bc of porn #VirginTerritory,Positive
Anike is right  You re worth the wait  Weed out the weak  #VirginTerritory #IYSL,Negative
RT      Have you ever gotten #friendzoned  #VirginTerritory #IYSL  Why yes   yes I have,Positive
RT      Have you ever gotten #friendzoned  #VirginTerritory #IYSL  yep,Positive
Do you guys think Anike s friends are giving her good advice  #VirginTerritory #IYSL,Positive
Oh no  and Lincoln are both crying    #TeenMom  #IYSL,Negative
RT    love how everyone hugged after the art show   Isaac is one lucky boy to have great parents and family #Teen ,Positive
TRUE or FALSE  You need a parent to go with you to the gyno  #TeenMom  #IYSL,Positive
  The more you know       ,Positive
Do you guys think Corey is being too stubborn about Ali using the wheelchair  Or does he just want to push Ali  #TeenMom  #IYSL,Negative
The pill works by keeping eggs from leaving the ovaries  amp  thickening cervical mucus so sperm can t swim  Yay science  #TeenMom  #IYSL,Positive
Only you know when you re ready  http   t co OxiaQH MID #VirginTerritory #IYSL,Positive
THEY LOVE EACH OTHER   Alex and Anna  lt   #VirginTerritory #IYSL,Positive
RT   I love that Anike is not shy about her feelings  YOU GO  GIRL  #VirginTerritory,Positive
Setting a date can put too much pressure on the big night  Stay in touch w  yourself and do what s right for you  #VirginTerritory #IYSL,Negative
 Fingers crossed  Anike s fundraiser goes well  #VirginTerritory #IYSL,Positive
RT   That would make me mad too  My virginity isn t a joke  #VirginTerritory,Negative
SO proud of Anna for speaking up and keeping it real  #VirginTerritory #IYSL,Positive
Your most important relationship is the one you have with YOURSELF  lt   #VirginTerritory #IYSL http   t co OxiaQH MID,Positive
Your ideal partner will love you for YOU  not what you look like  #VirginTerritory #IYSL,Positive
Anike has a lot on her shoulders    #VirginTerritory #IYSL,Negative
Not sure how to bring up using protection  We got you  http   t co OxiaQH MID #VirginTerritory #IYSL,Positive
You re not exactly missing out  #VirginTerritory #IYSL http   t co V BQv MdKC,Positive
RT   It is always better to wait for the time you feel is right to have sex    #VirginTerritory,Positive
RT   Hey    You just do you  girl  You re awesome  #VirginTerritory,Positive
Not gonna lie  this is the cutest thing I ve ever seen     #VirginTerritory #IYSL,Positive
TRUE or FALSE  You can t get pregnant the first time you have sex  #TeenMom  #VirginTerritory #IYSL,Positive
When used correctly  condoms are     effective in preventing pregnancy  #TeenMom  #IYSL,Positive
Psst  the diaphragm is an easy to use birth control method that doesn t mess w  your hormones  YAY #TeenMom  #IYSL http   t co I RDLwNBSv,Positive
RT   Watching #teenmom   is an amazing mother and the girls are so adorable    #GreatJobLeah  Keep your head up ,Positive
 No you cannot just eat butter       laying down the law with Aubree at dinner  #TeenMom  #IYSL,Negative
Isaac doesn t want Javi to go       #TeenMom  #IYSL,Negative
RT    I kno I was super stoked ,Positive
  is such a supportive dad  and grandpa     #TeenMom  #IYSL,Positive
So excited Nathan gets out earlier than we thought   #TeenMom  #IYSL,Positive
Only you know when you re ready  http   t co rbrmBuFxM  #VirginTerritory #IYSL,Positive
AH this is SO sad    #VirginTerritory #IYSL,Negative
RT    I was very smart when I lost my V card  I made SURE the guy wore protection before I slept with him  # ,Positive
RT   Hey  never let anyone pressure you to have sex  Just your friendly reminder of the evening  #VirginTerritory,Positive
RT    it s kind of sad people rush to get married just to have sex ,Negative
RT    yes,Positive
RT     yeah i think so     most times,Positive
Do you guys think waiting until marriage pushes people to get married before they re ready  #VirginTerritory #IYSL,Positive
RT    I did and my mom didn t care  We have such a strong bond that nobody can break  We are #BFFs,Positive
It s not usually like it is in the movies     #VirginTerritory #IYSL http   t co ROq P yMTJ,Negative
RT   Wait  I want to get tea with Luke    #VirginTerritory,Positive
RT   Sex talks can be awkward   But sometimes it is necessary  Whether it be with your parents or your friends   ,Positive
  totally agree ,Positive
Would you talk to your parents about losing your virginity like  did  #IYSL #VirginTerritory,Negative
The  wants to help you be a responsible pet parent  http   t co GS sGQ  wx #TeenMom  #IYSL,Positive
Let the record state that there will be no twerking from   #TeenMom  #IYSL,Negative
RT      TRUE or FALSE  You can reuse a condom  #TeenMom  #IYSL  FALSE   Better off grabbing a new one ,Positive
Do you think Adam should have been more honest with  about his charges  #TeenMom  #IYSL,Positive
TRUE or FALSE  You can reuse a condom  #TeenMom  #IYSL,Positive
 You used a potty word    Jace calling it like he sees it   #IYSL #TeenMom ,Positive
Everyone s in favor of  turning up for her birthday  #TeenMom  #IYSL,Positive
Life happens  and it can get overwhelming  The  recommends reaching out for help with your pets  #TeenMom  #IYSL,Positive
Being a mom is a full time job  Waiting to have a baby when you re ready will let you be the best parent you can be  #IYSL #TeenMom ,Positive
Good advice from Adam s dad  #TeenMom  #IYSL,Positive
RT   Hate takes more effort  #TeenMom ,Negative
SO happy  s medicine is making her feel better  #TeenMom  #IYSL,Positive
Uh oh Aubree s gotta keep her story straight  #TeenMom  #IYSL,Positive
Only YOU know when you re ready  http   t co jy  C oAwV #VirginTerritory #IYSL,Positive
Having sex for the first time can be super nerve wracking  Be prepared   use protection each and every time  #VirginTerritory #IYSL,Positive
RT   Is  ready to swipe his V Card  Only he knows when he is ready     #VirginTer ,Positive
RT      I m so proud of her  such an amazing and strong mother  everyone needs some help now an ,Positive
The #VirginTerritory cast go on the cutest dates I can t take it ,Positive
RT   Why am i so goofy lmfao I m dying at the S#   i say #VirginTerritory ,Positive
  s advice on fighting urges     finger magic    pray    cold shower   repeat if necessary  #VirginTerritory #IYSL,Negative
What a cute first date  lt    #VirginTerritory #IYSL,Positive
My heart is breaking for  right now    #VirginTerritory #IYSL,Negative
Who else wants to be a lady in the streets and a freak in the sheets like   #VirginTerritory #IYSL,Negative
RT   Don t ever feel pressured to lose your virginity   ,Negative
RT     no ,Negative
Think you re ready to have sex  Here are   things to think about  http   t co fFlLaQZgEe #SexChecklist #IYSL #VirginTerritory,Positive
Nah  you can just weed out the weak girl  #VirginTerritory #IYSL,Negative
Bummer about  and Jenny     #VirginTerritory #IYSL,Negative
RT   That it works #Mirena RT   What do you love most about your birth control method  #TeenMom  #IYSL #humblebrag,Positive
Issac s lucky to have so many people who care about him in his life   #TeenMom  #IYSL,Positive
RT   Retweet if you want another season of #TeenMom    ,Positive
Dealing with some side effects when you first start taking anxiety meds is common  Always communicate with your doctor  #TeenMom  #IYSL,Negative
RT     limited side effects,Negative
Issac  Why are you turning out the lights   LOL  #TeenMom  #IYSL,Positive
What do you love most about your birth control method  #TeenMom  #IYSL #humblebrag,Positive
Don t let the haters get you down   #TeenMom  #IYSL,Positive
RT    yes  I worked in a health insurance call center and it s not easy for anyone and being on the other sid ,Positive
RT      mental anxiety can totally put your life on hold  Anxiety attacks are frightening  Th ,Negative
Props to  for being the bigger person and putting Issac s best interests first  #TeenMom  #IYSL,Positive
Anxiety disorders are super common  It s great  reached out for help before it became unmanageable  #TeenMom  #IYSL,Positive
Do you think it was fair for Jo to not show up at Issac s birthday party  #TeenMom  #IYSL,Positive
Aubree is too cute in that family photo  #TeenMom  #IYSL,Positive
 my bad  sorry ,Negative
Only YOU know when you re ready  Go to our site for more  http   t co rbrmBuFxM  #VirginTerritory,Positive
Have you ever had a special someone  get away   #VirginTerritory #IYSL,Positive
FYI   groping someone is NEVER ok  #sitdown #VirginTerritory #IYSL,Positive
RT     it will never happen having baby dont save no relationship   ,Negative
 my bad  the caption said  jenni  so i went off of that ,Negative
It s ok    she kind of scares me too  #VirginTerritory #IYSL,Negative
  my bad ,Negative
RT     safety first   Keep it simple  just wrap it up  Condoms please ,Positive
  when it doubt  wrap it up  use a condom ,Negative
Eeeek dying to find out how things play out with  and Jenny  #VirginTerritory #IYSL,Positive
Do you guys think  is being too picky or just letting the weak ones drop off  #VirginTerritory #IYSL,Negative
Less than half of       year olds who have had sex described their first time as a  mostly good experience   #VirginTerritory #IYSL,Positive
It s AWESOME that  s dad talks openly about sex  Is it tough to talk to your parents  #VirginTerritory #IYSL,Positive
    teens who ve had sex wish they d waited  #VirginTerritory #IYSL,Positive
RT   I m more that romantic type of guy mhmmm lol #VirginTerritory  ,Positive
  don t stress  two is better than one always  double the protection   ,Positive
RT     really proud of myself,Positive
OMG  How cute is      #VirginTerritory #TeenMom ,Positive
      ,Negative
  it s not all on the ladies  guys can do their part to prevent pregnancy too    ,Positive
RT     obvs fuckin false smh,Negative
  nope  wrap it up to be on the safe side ,Positive
  nope  wrap it up to be on the safe side ,Positive
 correct  Wrap it up just to be on the safe side ,Positive
FALSE  with many birth control pills you need to use a backup method if you miss a pill  like a condom   #IYSL #TeenMom ,Negative
TRUE or FALSE  You can miss a birth control pill sometimes and it won t be less effective  #TeenMom  #IYSL,Negative
Do you guys think Nathan has a drinking problem  #TeenMom  #IYSL,Negative
I love the voices  makes with Aubrey  Too cute  #IYSL #TeenMom ,Positive
RT    he should go  Isaac should have both his mom  amp  dad at his bday party  #TeenMom ,Positive
Home sweet home for   That house is GORG  #TeenMom  #IYSL,Positive
It takes two people to get pregnant  but only one to prevent it  Be that person  #IYSL #TeenMom ,Positive
Do you guys think it s fair that Jo isn t showing up for Issac s b day party  #TeenMom  #IYSL,Positive
RT      yes,Positive
Good for  keeping the family together for  Issac  #TeenMom  #IYSL,Positive
RT    he needs a wake up call for sure  #TeenMom  #IYSL,Positive
Do you think jail time will help Nathan get back on track in time for the new baby  #TeenMOm  #IYSL,Positive
Always so impressed with   She s so strong  #TeenMom  #IYSL,Positive
Great news for   Such a bummer about Nathan though  #IYSL #TeenMom ,Positive
Ugh  hang in there   We re rooting for you  #IYSL #TeenMom ,Negative
Only YOU know when you re ready  http   t co cGu mKUu m #VirginTerritory #IYSL,Positive
RT    Congrats on your wedding night  #YesRingyYesDingy #VirginTerritory  ,Positive
Who else thinks  is a cutie  #VirginTerritory #IYSL,Positive
RT   damn longest make out of my life and I m watching with my mom hahahahah,Negative
Congrats   amp  Nick  #VirginTerritory #IYSL,Positive
    of young adults who are virgins say they want to wait for the right time before they have sex  #VirginTerritory #IYSL,Positive
How gorgeous is  in her wedding dress  #VirginTerritory #IYSL,Positive
 couldn t agree more  It s YOUR sex life after all    ,Positive
It s only awkward if you make it awkward  Talking openly  amp  honestly with your partner about sex is super important  #IYSL #VirginTerritory,Positive
Have you ever had a secret crush  Did you ask them out  #VirginTerritory #IYSL,Negative
Ouch  Kyle got shut down    #VirginTerritory #IYSL,Negative
Dominique is giving me life right now   No ringy  no dingy   #VirginTerritory #IYSL,Negative
  isn t alone  Not having a great parental role model can make having a relationship super tough  #TeenMom  #IYSL,Positive
Good advice for Nathan from  s lawyer  Hope things calm down before baby Kaiser gets here  #TeenMom  #IYSL,Positive
RT   Thanks for watching #TeenMom  with us  Got any questions for Leah  Tweet now using #AskMTVLeah and she might answer your question  ,Positive
FALSE  mostly    you usually do not need a parent s permission for a birth control prescription  When in doubt  you can always buy condoms ,Negative
TRUE or FALSE  You need a parent s permission to get birth control  #TeenMom  #IYSL,Positive
Ugh  can t catch a break  Don t let this get you down girl  #TeenMom  #IYSL,Negative
 Stop yelling at Lincoln s Daddy     Issac laying down the law  #TeenMom  #IYSL ,Negative
Jace is gonna be such a great big brother    #TeenMom  #IYSL,Positive
Guess what  The birth control pill can help prevent acne AND pregnancy  Read up on all the perks here  http   t co outmK Soil #TeenMom ,Positive
   Ali saying she isn t strong breaks my heart  #TeenMom  #IYSL,Negative
RT   No one would ever take this child away from me  #JustSayin I wasn t worried about it  #TeenMom  have to take the strug ,Negative
Love how  makes a huge effort to co parent with Corey  Putting the girls first is the right way to go  #TeenMom  #IYSL,Positive
  and Javi are so cute together  #TeenMom  #IYSL,Positive
So sad Aubrey and  have to deal with Adam s nonsense  #IYSL #TeenMom ,Negative
For everything you need to know about preventing pregnancy  check out our #  andPregnant hub  http   t co aVFATw  QG #IYSL,Negative
  http   t co  rpmyR ezv   ,Positive
Do you think there s any hope for Savannah s mom to quit drinking  #  andPregnant #iysl,Positive
Oooo who else is excited for the premiere of #VirginTerritory this July  ,Positive
RT     peer pressure is a hard thing to overcome when it is by someone u love  #safesexornosex #bebraveitsyourfu ,Positive
Welcome to the world baby Rowan   #  andPregnant #IYSL,Positive
 Hugs  poor Savannah has to deal with Stone AND her mom being messes  #  andPregnant #iYSL,Negative
RT     yeah she came to me and I answered the best I could  She s my oldest and I have   more that will get the  ,Positive
Stone is acting FOOLISH right now  #  andPregnant #IYSL,Negative
  It s great to keep the convo open between you two ,Positive
  Agreed  It takes two to get pregnant  but both the guy and the girl can prevent it ,Positive
Savannah seems like a pretty smart girl   why do you think she was so risky when it came to using protection  #  andPregnant #IYSL,Positive
RT     I would definitely say temptation is harder for guys  I mean they are the ones you most of the time ca ,Positive
The number one reason girls drop out of high school is unplanned pregnancy  #  andPregnant #IYSL,Negative
UGH come on Scott  get it together   #  andPregnant #IYSL,Negative
RT    definitly ladies we just don t show it lol,Negative
Welcome to the world baby Dayton  #  andPregnant #IYSL,Positive
The WIC program DJ s talking about provides resources for low income pregnant women and mothers  #  andPregnant #IYSL,Negative
Do you think DJ is being unrealistic or just trying to stay positive about baby Peyton s cleft lip  #  andPregnant #IYSL,Positive
RT     Open communication with their kids about sex  consent  STIs  and birth control options  ,Positive
For everything you need to know about preventing pregnancy and protecting yourself  check out our #  andPregnant hub  http   t co   HNFKToRc,Negative
Being a mom is a      job  Being a teen mom is even tougher  #  andPregnant #IYSL,Positive
RT     heck no   ,Negative
RT    she wasn t thinking about the future  I think she was confused  She thought it would be all peaches an ,Negative
Welcome to the world baby Eden  #  andPregnant #IYSL,Positive
Mawi and Savon aren t on the same page when it comes to sex  but it s still good they re communicating openly and honestly  #  andPregnant,Positive
RT     Stop thinking  not MY child  or just plain denial  Be proactive  not reactive  Educate and arm teens  ,Positive
RT     parents stop being so nieve to think their kids are not having sex  Talk about sex and whats associated   ,Negative
Sex is a HUGE decision to make   only you know when you re ready  #  andPregnant #IYSL,Positive
So much admiration for Savon right now   pregnant and still looking for a job  #  andPregnant #IYSL,Positive
We agree Sugar  Derek had   months to save up  #  andPregnant #IYSL,Positive
TRUE  Between groceries  diapers  and school   it can really add up  #  andPregnant #IYSL,Positive
RT    this episode is great to show kids these days the real struggle  But damn this is hard to watch  These KI ,Negative
TRUE or FALSE  It costs around     K to raise a kid over the course of a lifetime  #  andPregnant #IYSL,Positive
UGH    Now Jordan and Derek are back to square one   ,Negative
  We TOTALLY agree  it s not just on the ladies  Guys need to step up and wrap it up right ,Positive
Welcome to the world baby Evie  #  andPregnant #IYSL,Positive
SO happy Jordan can put the drama on pause and enjoy her beautiful baby shower  #  andPregnant #IYSL,Positive
RT    she needs to dump him  gt   ,Negative
There are a TON of birth control options out there  Protect yourselves ladies   http   t co aVFATw  QG #  andPregnant #IYSL,Positive
Whoa   You re stuck here  I m not     Derek is being a huge jerk right now  #IYSL #  andPregnant,Negative
UGH Jordan and Derek can t catch a break    #  andPregnant #IYSL,Negative
We hear you  Jordan s episode is SO sad  The good news is the teen birth rate has decreased     in the past    years  #  andPregnant #IYSL,Negative
Who else is feeling for Jordan right now  So hard to have to stay in a stranger s house with a new baby  #  andPregnant #IYSL,Negative
  Agreed   ,Negative
Jordan  amp  Derek are in a tough spot  but they could apply for WIC  amp  SNAP for low income support  and Medicaid for affordable health care ,Positive
Jordan s Dad made her make a difficult choice  Do you think that was fair  #  andPregnant #IYSL,Negative
RT   Live tweeting #  AndPregnant  Tweet using the hashtag #  AndPregnant and make sure to follow   amp   ,Positive
So glad Jordan has Sugar for support  #  andPregnant #IYSL,Positive
RT     no its makin her be a single mother let him spend the nite n learn about taking care of the baby  ,Positive
RT     I m very angry Finally a young man who wants  be a good dad n cant Really gma get over urself n let  ,Negative
RT     they re focused on the wrong things,Negative
RT     they are holding a grudge  It s childish   Let the guy be a parent and stop preventing it or he s ,Negative
If Jazmin could change one thing  she d have Laila later in life  when she was ready  #  andPregnant #IYSL,Positive
FALSE  All pregnancy tests come with an expiration date stamped  Better check it  #  andPregnant #IYSL,Positive
TRUE or FALSE  Pregnancy tests never expire  #  andPregnant #IYSL,Positive
Are Jazmin s parents putting Laila s interests first  What do you think  #  andPregnant #IYSL,Positive
Dell is one proud papa  #  andPregnant #IYSL,Positive
Welcome to the world baby Laila  #  andPregnant #IYSL,Positive
Do you think it s fair for Jazmin s parents to not change the house rules  even after the baby arrives  #  andPregnant #IYSL,Positive
LADIES  Let s be clear   birth control DOES NOT make you  fat  lose your hair  turn you into a dinosaur  etc  #  andPregnant #IYSL,Negative
RT      If you can t talk about it  you aren t ready to do it ,Negative
RT     poor Aleah I feel bad for her  She had to leave her baby  Her boyfriend is such a jerk    ,Negative
RT    shit I tell them right off the bat it s condom or none  Im on birth control but some ppl need to talk  ,Negative
Welcome to the world baby Peyton  #  andPregnant #IYSL,Positive
RT    Harder   Now He Has To Support Not Only   Child But   Plus His Gf   Smh   Ohh Don t Forget The Speeding Ti ,Positive
Do you think Shawn already being a dad makes it easier or harder for him and Aleah  #  andPregnant #IYSL,Positive
SO happy Aleah is keeping up with school with everything else on her plate  #  andPregnant #IYSL,Positive
There are TONS of birth control options to fit every lifestyle and health considerations  http   t co   HNFKToRc #  andPregnant #IYSL,Positive
Pregnancy is hard enough  but diabetes makes it even more complicated  #  andPregnant #IYSL,Negative
RT    Pressure from her boyfriend maybe  ,Negative
RT     I would freak  Pray  Then take my doctor to court  My doctor fixed that  Lol,Positive
For everything you need to know about preventing pregnancy  check out our #  andPregnant hub  http   t co  qu ILls u,Negative
 luckily there are a TON of birth control options    http   t co aVFATw  QG,Positive
RT    that was a panic attack    The screaming and  not able to breathe   Classic signs ,Negative
   Karley s mom has officially reached the end of her rope  #  andPregnant #IYSL,Negative
RT    FALSE   Its not that effective ,Negative
FALSE   For every     women whose partners pull out     will become pregnant each year  When in doubt  wrap it up  #  andPregnant #IYSL,Negative
TRUE or FALSE  pulling out can be up to     effective  #  andPregnant #IYSL,Positive
Welcome to the world baby Amaya and Amariah  #  andPregnant #IYSL,Positive
Do you think it s fair for Tony to expect Karley to work right away  #  andPregnant #IYSL,Positive
HA  Tony is not having it with that tutu right now  #  andPregnant #IYSL,Positive
Don t take a chance when ur getting lucky  Ppl having unprotected sex on the reg have an     chance of pregnancy each year  #  andPregnant,Negative
SO happy Karley and Tony have her mom for support  #  andPregnant #IYSL,Positive
Karley s a super smart girl when it comes to school  why do you think she made such a big mistake not using protection  #  andPregnant #IYSL,Positive
For everything you need to know about preventing pregnancy check out our #  andPregnant hub  http   t co  Fx ufpGCN #IYSL,Negative
So happy DJ is stepping up  #IYSL #  andPregnant,Positive
Welcome to the world baby Peyton  #IYSL #  andPregnant,Positive
RT   Nope      Do you guys think DJ getting the pitbull was a good idea  #  andPregnant #IYSL ,Positive
Do you guys think DJ getting the pitbull was a good idea  #  andPregnant #IYSL,Positive
Preventing pregnancy now will help you be the best parent you can be later in life  when you re ready  #  andPregnant #IYSL,Positive
RT     I agree with that ,Positive
RT     No   ,Negative
Do you think Summer and her mom s relationship will get better  #  andPregnant #IYSL,Positive
You can get pregnant each and every time you have sex  That s why it s SO important to ALWAYS use protection  #   amp P #IYSL,Positive
Getting condoms can seem like a hassle but having a baby before you re ready is wayyyyy more complicated  #IYSL #  andPregnant,Positive
SO happy Summer has DJ s parents for support   #  andPregnant #IYSL,Positive
Do you think things would have gone differently for Summer if she came from a more stable home  #  andPregnant #IYSL,Positive
The best time to think about how to handle a tough decision about sex  Before you have to make it  More at http   t co ypbf v yqL  #ND  ,Positive
May is Teen Pregnancy Prevention Month  Do your part   Take the National Day to Prevent Teen Pregnancy quiz at at http   t co ypbf v yqL ,Positive
Teen pregnancy is      preventable Take the National Day to Prevent Teen Pregnancy Quiz at http   t co  HNRidXkQj #ND  ,Positive
Want more #  andPregnant  Go to our hub for all your sex and relationship questions  http   t co  qu ILls u,Positive
So glad Arianna has positive and supportive people in her life   lt   her grandma  #IYSL #  andPregnant,Positive
Do you guys think Maurice s mom and grandma are giving him good advice or no  #IYSL #  andPregnant,Positive
Welcome to the world baby Aiden  Beautiful boy and beautiful mama  #IYSL #  andPregnant,Positive
TRUE  But it doesn t have to be this way  Make a protection plan with your partner BEFORE you re between the sheets  #IYSL #  andPregnant,Positive
 Hi Lexi  Would love to write this story up for HuffPost  Email me at brittany wong com  Thanks ,Positive
 Hi Emma  Would love to do a story on your parents  divorce party  Email me at brittany wong com  Thx ,Positive
  ways you may be cheating on your spouse without even realizing it https   t co Aetblf S  ,Negative
What it s really like to break up with a best friend https   t co FtC w Kw L,Positive
The advice marriage therapists give couples who ve fallen out of love https   t co kOLcS PfVa,Positive
   times Trump has made people want to divorce their families https   t co zJZcMZxUb ,Positive
   sex toys that just might be better than a boyfriend https   t co ywA uQmN H,Positive
Single moms get treated to surprise makeovers like the queens they are https   t co cLNdVCozDI,Positive
  not so obvious reasons you can t stop fighting with your spouse https   t co HxEQTzyk p,Positive
Sarah Ferguson says this royal family member still makes her nervous https   t co  EOkUC efS,Negative
   times dressing up with a pet was cuter than a couples costume https   t co pnIvQScCR ,Positive
Believe it or not  tinder could lead to better marriages  Here s why https   t co KXf  USDTv,Positive
   tweets about single life that are funny because they re true https   t co Fm l YMZO ,Positive
This video could help save your sexless marriage https   t co e crAjYxYv,Positive
I thought single parenting was hard  Then I became a stepparent https   t co IKPj VKI V,Negative
Tiger Woods admits something surprising about ex Elin Nordegren https   t co  ix pyBgDw,Positive
   honest reasons men say they don t want to get married https   t co Yb  l  qAa,Positive
An open letter to the ex husband I m now grateful for https   t co   O Y TLE ,Positive
Sorry  but all your favorite love stories are ruining your love life https   t co uMs nufulZ,Positive
   hilarious tweets from people who are hopelessly single https   t co O n  E uLk,Negative
This common behavior could easily end your marriage https   t co mz YhRJhHv,Positive
