tidy_tweet,Sentiment
What song helps you get through your #recovery   Check out The Light by Disturbed     https   t co   JWho ulM,Positive
Scary times we live in  Stay strong  stay sober     https   t co  M FyaDlHm,Positive
We ve all said it and we ve all meant it but did you know anger is a choice  Hidden beneath the surface are fear    https   t co gKcJCg juC,Negative
We loved this piece of wisdom from Monument Valley  Sometimes in #recovery it feels like nothing changes  when in    https   t co CkaBZTfWNn,Positive
We aren t demons  either  #Addicts and #alcoholics and everyone in #recovery for #mental health are just good ol     https   t co  aeiC jHTl,Positive
Every day we are given a chance and a choice in our #recovery  What do you choose today  https   t co YtYRrJPbYQ,Positive
This just in    Eddie has been #AddictedToLife since              whole whopping years  Congrats on your #recovery  https   t co GXMDZ knZQ,Positive
Elizabeth just recently celebrated   years #cleanandsober  She s been #AddictedToLife since            Elizabeth    https   t co XpgALD lrT,Positive
Samantha has been clean from #heroin and #crack for over   years   I am no longer a slave to drugs and to my    https   t co fqHsTuXsC ,Positive
CONGRATULATIONS to Deric who has been #AddictedToLife for   YEARS   At just    he s an example that #addiction is    https   t co  ylc JEZ I,Positive
Cry when you re happy cry when you re sad  Cry when during celebration  cry during disappointment  It s our    https   t co aZ diSby  ,Negative
Why do so many treatment centers claim to treat mind  body  and spirit for #addiction and #mental health  Because    https   t co pV gDB  z ,Positive
Feed yourself Feel your feelings Talk to a friend Get some sleep    #recovery https   t co lyx dQY Mg,Positive
Some of the most important words you can say are  I need #help   If you are struggling with thoughts of #suicide    https   t co m TBlLO eH,Negative
We all come in like a #WreckingBall  Miley Cyrus  Congratulations on your #sobriety     https   t co laKgu pqpY,Positive
#Gratitude is scientifically proven to improve mood and experience of happiness  How do you practice being    https   t co  yUGBRIiVf,Positive
No matter how it rages  no matter how dark it gets  the sun NEVER stops shining  There is always #hope   #recovery https   t co k DCf Iqbw,Negative
Due to technical difficulties we had to take a quick break but we are back  Here is today s inspirational meme     https   t co M SY nNkjA,Positive
It s a brutal but necessary truth  #recovery is your daily choice to stay clean from drugs  https   t co  WkWooI KY,Positive
Stop the nonsense  Advocate for others  Know your facts  #Stopthestigma #stoptheshame   #mentalhealth #recovery    https   t co wYdYBiwSA ,Negative
If nobody else has told you today     WE love YOU   #recovery https   t co QwzMFG m E,Positive
CAN WE JUST  Plz  Thx  Kbye   #addiction #recovery #mentalhealth #awareness https   t co HLGIqj  On,Positive
 And I can find no #serenity until I accept That person  place  thing  or situation  As being exactly the way it    https   t co RSXhQLaJlu,Positive
A little Tender Love and Care can go a long way in #recovery https   t co BHKglHDpIj,Positive
You aren t failing and you aren t weak  Asking for help takes #courage  bravery  and strength  https   t co Tjeef BGXt,Positive
According to the Karpman Drama Triangle   we tend to play at least one of three roles when we get caught up in    https   t co BbTzmb Omm,Positive
 No  is a complete two letter sentence  Yet when it comes to rejecting an offer for drugs and alcohol  it doesn t    https   t co d U  eH V ,Negative
#Fellowship  n    friendly association  especially with people who share one s interests   We make great friends    https   t co oActIZNfzg,Positive
We have a secret  there is no such thing as #perfection    You re welcome      Strive for #progress  one day at a    https   t co NqVV  D  U,Positive
Sometimes you skip  sometimes you trudge  It s smooth sailing or it s a bumpy ride  No Matter how you re getting    https   t co v  guhWhad,Negative
We couldn t tell you this enough      You do enough  you are enough  it s good enough  #Addicts and #alcoholics    https   t co JpqatV   P,Positive
Guns  N Roses once asked  Where do we go now  Living life clean and sober in recovery takes you places both    https   t co lINKU wPjJ,Positive
When you re active in recovery you re no longer the problem  you re the living solution   Thank you for staying    https   t co Yy  S lXbD,Positive
We lose ourselves in our #addiction  We find ourselves again in #recovery  If you re lost  there is hope  https   t co DftlD  Xt ,Negative
It s hard to forget when you don t forgive  Resentments suck  Let them go    #recovery #worksifyouworkit #odat    https   t co  nt qwWQQC,Negative
Only     of the American population have Irish heritage but     plan to celebrate St  Patrick s Day  The fourth    https   t co O fZL Ftyq,Positive
#HOPE  hold on  pain ends   If you re struggling today  don t give up  There is hope in #recovery  https   t co tIN huZ gU,Negative
Sometimes it really does get worse before it gets better  The good news is  it gets better  It really does     https   t co ZH  E IR W,Positive
Trust the process  #onedayatatime   #recovery https   t co bVDgrQVx  ,Positive
Happy  joyous  and free  That s the promise of #recovery  https   t co HlvJJGzUfo,Positive
Are you sober today  Comment with your sobriety date below and tag an inspiring friend      #recovery #addiction    https   t co eGjoRSEiht,Positive
Pretty sure he said that     #recovery #jfk #johnfkennedy #addictiontreatment #addictionrecovery #refusetosink https   t co sxzxQCw XP,Positive
Find the ones who are in it to win it  Ask how they stay #clean and #sober  Take their suggestions  It s a   in    https   t co IKXgfpFNx ,Positive
We have use the sayings and phrases which work best for us  We re all here for the same reason  #recovery https   t co Amo yo kZD,Positive
Wise words from Melody Beattie in The Language of Letting Go Daily Meditation about #denial    #recovery    https   t co PpMdJdqtnW,Positive
#Recovery is your anchor  REFUSE TO SINK   #refusetosink #addiction #mentalhealth https   t co ox  TaFA  ,Negative
Keep on keeping on  It s worth it  So are you   #addiction #recovery #sobriety https   t co  B Rn lyW ,Positive
#Addiction makes our lives so small  The courage to recover opens infinite possibilities    #recovery    https   t co  yVZ teHGM,Positive
Honesty is the first step in #recovery  https   t co dWgLM QcYz,Positive
Feeling broken is a gift  you get to choose how you want to put yourself back together again  Welcome to another    https   t co c  riuV Hw,Positive
Our attention is our most precious commodity  especially in #recovery  We used to put all our attention in    https   t co MKhzn TXIu,Positive
Sometimes it s late at night and you just want to scream this from the rooftops  It s okay to not be okay  No    https   t co vUfRthsqwL,Positive
It s easy to stay devoted to people  places  things  and behaviors from the past even after we get #sober  Cut    https   t co nTsFKXLgf ,Positive
 It doesn t do well Tidwell on dreams    the famous character Albus Dumbledore once said  Not everyone gets them     https   t co PGnOvUrPJq,Negative
Double Digits      A huge congratulations to DAMIEN on his    year #soberbirthday  Thanks for inspiring us all     https   t co Ss VhqkKJN,Positive
#relapse doesn t have to be part of your story to start over  Each moment is a chance to start anew  Stay in the    https   t co  VDGzb AbA,Positive
Surrender is an important theme in #recovery and it doesn t happen just once  There will be many times you slip    https   t co xHfUomu Hx,Positive
#HappyNewYear  fans and welcome to       We ve been thinking a lot about this resolution thing  #Recovery teaches    https   t co FU VrfHMzc,Positive
We ve passed the         likes mark and we couldn t be more #grateful  THANK YOU  FANS for supporting #recovery    https   t co  M UlxyUfS,Positive
We share our #experiencestrengthandhope for a reason  They re onto something when they tell us in order to keep    https   t co  Z TwltyCw,Positive
Remember those early days of #recovery  You kept hearing people talking about feeling #serene and understanding    https   t co y D xkCZVU,Positive
Today is a good day to have a good day      Do you know the most #efficient way to start your #morning  Our first    https   t co ND bPOr x ,Positive
Most wait until Spring cleaning to do an inventory of their homes and themselves  Winter time is the perfect time    https   t co   d cxf xt,Positive
We do not regret the past  We don t shut the door on it  It takes some time before we see this promise fulfilled     https   t co  JIstJw xr,Positive
Selena Gomez shared the #hope of #recovery and the gift of #treatment beautifully last night in her speech at the    https   t co  VTqvgpfVp,Positive
If we are painstaking about this phase of our development we will be amazed before we are halfway through    It    https   t co   YG Di R ,Positive
#addiction and #alcoholism come at a hefty cost  We pay for our vices financially  emotionally  mentally     https   t co Tv zt P pI,Negative
You ve got the floor  The mic is yours  If you could shout it into a global PA system what would YOU want the    https   t co ouo  OMUFm,Positive
FEAR  Which definition do you go by  https   t co yUyeXD  hf,Negative
What is your favorite way to get out into #nature  https   t co t  VL TJFr,Positive
What if we could stop punishing ourselves and start loving ourselves instead    #Challenge accepted       https   t co zYi  HrvO ,Positive
The gifts of #recovery include getting to truly LIVE our lives today  What amazing things are you doing #sober    https   t co ipTUTDxUw ,Positive
Live your #recovery out loud  No more #shame  No more #hiding    #addiction #mentalhealth #edrecovery  #survivor    https   t co t Q hxvOGI,Negative
#justfortoday allow yourself to recognize the progress you are making however quickly or slowly  If you re    https   t co KMMN  Z xz,Positive
Get ready for the fight of your life  for your life  Be prepared to witness a miracle of incomprehensible    https   t co CteAq  FFP,Positive
NPR looks to an important question regarding #mentalhealth which is usually looked at the other way around     https   t co T tEIstWWU,Positive
Have you been affected by #opioid #abuse  The New York Times has put out a call for stories regarding opioid    https   t co QYVZnOH nk,Negative
The New York Times covers an unfortunately seasonally and yearly topic regarding the labeling  stereotyping     https   t co I UF BP tL,Negative
Borderline Personality Disorder affects millions of people and is a common co occurring disorder with substance    https   t co Pi IOEyXAx,Negative
No matter where you are in the world or where you are in your life each day that the sun rises  your heart beats     https   t co   zl sDHwX,Negative
Hidden within the first edition of The Big Book are three beautiful and poetic paragraphs which include this    https   t co oNRbImm gh,Positive
How can we possibly explain it to the newcomer  Life just gets   better  It isn t always easy and it isn t always    https   t co Mj XTs E O,Negative
In honor of World Mental Health Day we want to share some perspective on the difference between the way life    https   t co YuZFbuGtBz,Positive
We get the chance to live a life beyond our wildest dreams when we choose to get #sober and live a life of    https   t co mXtxe TLfU,Positive
As #hurricanematthew starts tearing through #carribean and threatening the US eastern coast  we have to think    https   t co  C zJAENGW,Negative
Congratulations and thanks for your efforts on this life saving legislation Shatterproof  https   t co vYJV  wOKw,Positive
Franky Perez of Apocalyptica killed it all night long  You rock  dude       https   t co liVz  nG  ,Negative
Guys Chester Bennington  just covered Whole Lotta Love by Led Zeppelin and it was about as #rockandroll #recovery    https   t co VUhQNUFJlP,Positive
Playing Metallica https   t co pX UJSrqfj,Positive
Getting ready to meet some rad #recovery #rockers  Did you know Rock to Recovery is part of the programming for    https   t co jNLpq LDaw,Positive
Tonight is then night  Are you ready to #rock  Rock to Recovery is going to bring the house down while raising    https   t co ILC e aTEi,Positive
Life is an adventure  It starts with #recovery  https   t co bvBSHrBuvZ,Positive
The transformation is great and profound    LIKE and SHARE if you re a #HopeFiend today    #recovery  #addiction https   t co pDA eQYIxJ,Positive
You re so much stronger than you know and more capable than you are aware of  Without the ball and chain of drugs    https   t co hUJhZKzENY,Positive
Powerful video from Mental Health on The Mighty  This Week marks #NSPW    the      National Suicide Prevention    https   t co  DPOsLgPwZ,Negative
We couldn t agree more  Toni Morrison   #addiction #recovery #odat #justfortoday #youcanfly https   t co y nvU weAE,Negative
Simple lessons on this #laborday  #Recovery takes work  but it isn t without reward   Work it  cause you re worth    https   t co Thd mFcxkl,Positive
Your #sobriety is something to be proud of  Carry the message of #recovery with one of our awesome t shirts     https   t co rZOPiKVjdp,Positive
#Addiction can feel pretty lonely  Through #reovery we discover we aren t alone in our struggles or our    https   t co fVOLlSj z ,Negative
Today marks the beginning of National Recovery Month sponsored by SAMHSA  Use this month as an opportunity to    https   t co IkvrCjxs U,Positive
It s a scary time to be an #addict still out there using #heroin bought from the streets      #overdoses in six    https   t co  N UrTQl J,Negative
Happy #sober Birthday to #recovery icon Danny Trejo  The Machete actor is    years old  meaning he got sober at    https   t co Jg pOxWVne,Positive
THANK YOU  FANS    We are DEEPLY #grateful for you following us and sharing our messages of #recovery    Nothing    https   t co cecYv RpOd,Positive
It s so easy to get into self loathing  self deprecation  self consciousness     Let s be honest  As an #addict    https   t co gdMhXBsMsw,Positive
It s the littlest things in life  that  when done with the greatest love  make all the difference in the world       https   t co VVWWUBbCGB,Positive
Our favorite kind of #MondayMotivation is a #Monday #Meditation  Meditating is scientifically proven to enhance    https   t co vFWmYJyIDx,Positive
Who celebrated some #sobriety milestones this week    Comment below with your #sobrietydate and include    https   t co   WhYCugyb,Positive
From The Untethered Soul   The truth is  everything will be okay as soon as you are okay with everything     https   t co h yy Vnom ,Positive
And a bunker and a bomb shelter and a secret tunnel that leads to the earth s core     #truth #realtalk #recovery    https   t co eAp PKegOT,Negative
#MotivationMonday  Did you have someone who has inspired you in your journey through #recovery from #addiction     https   t co GBvgbCVALN,Positive
SUPER SOBER SATURDAY SHOUT OUT   Holler in the comments with a Sober Selfie  https   t co WMxfFDl vI,Positive
Our situations seemed hopeless  We were beyond recall  Unable to find hope in being able to get or stay #sober    https   t co  DpeDnGUJE,Negative
First things first  we say  Easy does it  #Recovery is a new way of being  thinking  and doing  How do we do it     https   t co   q L IpgH,Positive
We like to over complicate things through stress  control  and anxiety  We get stuck in the past or freak out    https   t co sU   YYCF ,Negative
Like blowing on a dandelion and watching the tiny parts gently blow away  falling to the earth  this too shall    https   t co zbeNerUEpn,Positive
#Recovery can feel like we ve been given new time  a reset on life s time machine  a second helping of minutes to    https   t co zgL Z Lv g,Positive
Every SINGLE day we live #free from the control of #drugs and #alcohol  clean and #sober  is a day of    https   t co HMfZ lqtQ ,Positive
#Recovery gives us the opportunity to make choices again   Today  we choose #LifeNotWasted    What are you    https   t co  G CAvU PL,Positive
The next indicated step always presents itself  All problems are already solved  We re on a #journey discovering    https   t co H tV  rB A,Negative
Today s post is dedicated to YOU guys  We broke         likes  Thank YOU fans for continuing to support our page    https   t co EaOukajp B,Positive
That #recovery #thuglyfe   It doesn t matter what comes your way  You re not going to pick up  Don t pick up no    https   t co vCVOFPc v ,Negative
Happy #SpiritualSunday y all    WHO are you grateful for today  Tag them and tell them why in the comments below     https   t co  qUly pWwj,Positive
Whatever challenge you are facing  Whatever battle you are fighting  Whatever mountain you are climbing   Don t    https   t co IdL nWUMOu,Negative
When we let our #ego drive  we operate with blinders on  Fueled by selfishness and self centeredness we move    https   t co XkBPVDzyYW,Negative
Every day we are faced with challenges  How do we show up  Today  be bold  Be brave  Be your beautiful self     https   t co tYdzpe wjw,Positive
#Trauma  #PTSD  Post Traumatic Stress Disorder   #ASD  Acute Stress Disorder   and Shock are real mental health    https   t co hkIAIim TI,Negative
  IN THE NEWS    It has officially been confirmed that Prince died of an #opioid #overdose  We are heartbroken    https   t co  dlZEhPtkD,Negative
Ever have those phases of gloomy weather when you find yourself in despair that the sun may never return  How    https   t co G hzex siq,Negative
When we settle into the flow of life  we become open to all of life s magnificent game changers  With a strong    https   t co zV   Psm v,Positive
Welcome to #WordsofWisdomWednesday    This week  we say        Stay in the mystery                  What are your    https   t co Tcliqjo GM,Positive
We could increase the list as infinitum when it comes to our wrong doings  #Recovery gives us a new chance at    https   t co rkgzS zX O,Positive
All our #fitness friends are always sharing their favorite fit tips on #Fridays  We thought we d get in on the    https   t co AXMZsOVUCm,Positive
#ButFirstCoffee is always a funny saying  because  coffee   In #recovery  #FirstThingsFirst has a pretty profound    https   t co DqpN ZzT  ,Positive
Macklemore and President Obama speaking on #opioid abuse https   t co SAJr  HaAz,Negative
Every single moment we are alive  #clean and #Sober is a precious  priceless gift  #Recovery isn t always easy     https   t co k AIP Qihh,Positive
This is a sad  but common story  #overdose while waiting for #treatment    Thank you to NPR for their ceaseless    https   t co BbQJSYmjxy,Positive
   TONIGHT     Tune into CNN for an Anderson Cooper     town hall special   #PrescriptionAddiction  Made in the    https   t co Hcs XXsN s,Positive
Just  Couldn t  Help it  LIKE or SHARE if you re NOT going to look like a #Sith tomorrow  Cheers to Mexico s    https   t co  uLOKsuiNG,Positive
We actually really seriously do think you should go and #loveyourself    #recovery #RefusetoSink https   t co b slUVplDE,Negative
Wise words  We learn that in the least  every day  one day at a time  there is one thing we can do  not pick up     https   t co T rIUhnH M,Positive
What do you love most about this #sober life of #recovery  Comment below and share to ask your friends     https   t co heLyVUXAWv,Positive
Using holidays can be hard  with treatment centers seeing more #AMA  against medical advice  discharges than    https   t co kAEF bn  F,Positive
Interested in policy reform  legalization  and the war on drugs  Follow #ungass     on social media as the United    https   t co EnF   slWg,Negative
Saturday Night Live  produced a skit poking fun at the #heroin epidemic by promoting a fake medication called    https   t co USjPtmXOZa,Positive
How much time do we spend banging and running into and kicking and screaming and crying  in pain and anguish and    https   t co YA  Ro AVR,Negative
  IN THE NEWS    For those following the #Fentanyl crisis around the country  we just found this article from    https   t co mGvMoYgB P,Negative
#Goals  What if we abandoned our fear of loss in favor of faith of growth   #foodforthought #recovery    https   t co  eTFchYWFO,Negative
Follow that #dream   to the #WEEKEND  Happy #Friday  or Saturday     Staying clean and sober was a far fetched    https   t co zNDd sHV r,Positive
Being #present is a gift of #recovery  Before getting #clean and #sober we were never fully present  always    https   t co PoyVufuYJw,Positive
Happy Sober Birthday to Karen who says  Humility IS Key   and also has a SUPER rad tattoo to remind her every    https   t co  ZI zgbo h,Positive
This says it all  We have a lot of emotional expectations placed on us by ourselves and society at large  We    https   t co QpjWo Bncc,Positive
#TruthfulTuesday  What does this mean  We aren t sure  But here are our thoughts  the party used to involve some    https   t co fcBgzh geX,Positive
#SpiritualSunday   #Spiritual #inspiration is everywhere  Like this gem from  The Legend of Korra  big fans of    https   t co qVADMPC PM,Positive
Just a late night weekend reminder  #StaySober #StayAlive    Life is worth living  You re worth living it  https   t co YGi vy NRE,Positive
#Friday #vibes  Cheers to the #weekend  fans    For some of us  those first few weeks #clean and #sober are    https   t co tSyWG yfRr,Positive
#Fear can rule our lives if we let it  Many of us were afraid to leave #drugs and #alcohol behind  but we were    https   t co MW e vcBlT,Negative
#byefelicia  Breaking up with #drugs and #alcohol is hard to do  but it is      worth it when you realize you are    https   t co kQmcCSWfNs,Positive
The #treatment epidemic in #DelrayBeach and #SouthFlorida is about as prevalent and problematic as the #drug and    https   t co  p I lNaAN,Negative
Happy March   th  It s the day after the   th and the day before the   th  Woohoo   Holidays observed with    https   t co NH EhzZwRJ,Positive
The #truth   Welcome to a new week  fans   It s so easy to get lost in the critical voice inside our heads   The    https   t co G sFpekeQC,Positive
Happy Friday  fans  What are your plans for the #weekend    Happy to be #sober  LIKE or SHARE this post     https   t co AKcFw wgoN,Positive
It s so much more than being the kind of person you want to attract  We are spiritual beings having a human    https   t co VRsDlJbjV ,Positive
We had a great conversation yesterday about what #recovery is and why we chose to get #clean and #sober   Early    https   t co VkqsZd ZSJ,Positive
CONGRATULATIONS to Kathy who celebrated   year of #recovery yesterday    Want your #sobriety date featured on our    https   t co   a tJDh  ,Positive
When we thought about getting #clean and #sober we weren t sure we could  As we progress in our #recovery  we    https   t co rERcfkO SE,Positive
Going even just one day without #drinking or #using #drugs seemed pretty impossible once upon a time  It really    https   t co GKlIx h Qm,Positive
#Recovery is definitely something to #smile about  Unfortunately  society continues to put a lot of #shame and    https   t co   LpczXNku,Positive
There is always something to be #grateful for  In the middle of a difficult situation  when our heads are    https   t co L  fC jlsn,Negative
#      minutes in a year  Instead of war  how about #love  There s no #time like the #present  If you re    https   t co QbLNa lfWi,Negative
#transformationtuesday  One of the greatest parts of #recovery is the ability to start over  without having to    https   t co  rcFUUlYYV,Positive
#MotivationMonday  Having #Hope works like that  Choosing doubt or despair closes the door on the possibilities    https   t co vkWrEraIsG,Negative
And we think you re all #beautiful     #bodypositivity #bodyimage #inspiration #recovery https   t co hstt ZNFSL,Positive
Chyeah  dude  If you re stressing over not being the absolute best at something right this very second remember    https   t co dEHUlTHSxe,Positive
They say in #recovery we have to give it away to keep it   Life and the ability to live it #clean and #sober from    https   t co uLnKeOUFKf,Positive
C O N G R A T U L A T I O N S      year #CLEAN and #SOBER TODAY    Way to go  Meagan  Keep up the good work       https   t co Xqu QXNz L,Positive
Do you  boo      #recovery #addiction #transformationtuesday #inspiration https   t co fr YTGStEh,Positive
#Recovery is definitely a #process of great #change  In recovery we change our mind  body and spirit  We see all    https   t co ElStOaP AP,Positive
Sounds like our kind of #ValentinesDay    Happy day of #LOVE to all our fans  WE LOVE YOU    #recovery    https   t co lBxCxh p n,Positive
 The #Fear of #Suffering is far worse than the Fear itself   Paulo Coelho  No more suffering  Free from pain     https   t co  jdR  R pr,Negative
We want what we want when we want it  and let s be honest we usually want it right  now   Temptation and cravings    https   t co DY Z  cGDF,Positive
It s tricky when it comes to #addiction and #recovery  Until we were ready  there was no staying #sober or    https   t co Cx CREd RA,Negative
Certainly better than impending doom  Optimism over pessimism  Faith over fear  Trust over Doubt  #Recovery https   t co  jnQHD   S,Positive
Because #perfect just isn t #real   LIKE or SHARE if you re aiming for REAL instead of PERFECT  https   t co lbXPGKUjRU,Positive
We DO recover  #Recovery IS possible  Do not settle for the life #addiction promises you  You ARE capable of so    https   t co CxIEOgHJtE,Positive
It is easy to become impatient with ourselves when our expectations exceed our abilities  Allow yourself to be    https   t co ROocgtOpCm,Positive
Repeat after us     I am #capable  I am #brave  I am #significant      even when it feels like I am not   What    https   t co rjFW  RR Y,Positive
Staying #clean and #sober is a great place to start  Taking the drinking and using #drugs out of your daily    https   t co WvrwngW yx,Positive
When we are actively using  drinking  and participating in our #addictive behaviors  we aren t our true selves     https   t co   DE Vv At,Negative
#TruthfulThursday  Most of us tried to stop  stop on our own  manage it ourselves  or cut back our using  It    https   t co cKqRNM T Z,Negative
What a powerful way to start a Thursday  #Happiness may have seemed like it was a trip to the liquor store or the    https   t co ATZ pexGyI,Positive
What #heroin never bothered to mention when it promised everything     #addiction #recovery https   t co HIIxHi PH ,Positive
#workworkworkworkworkworkworkwork   Faith without works is dead  says the #BigBook of #AlcoholicsAnonymous     https   t co vMsGKLSnuT,Positive
Congrats to Kendyl on staying #clean and #sober from #crystalmeth  Keep up the #recovery inspiration  #cleandate    https   t co cevZqZQnUz,Positive
Every    minutes someone in America dies from a #prescription #drug #overdose   We could not be more happy that    https   t co irbqyEU tE,Negative
Because #perfection doesn t either  Be gentle with yourself  #recovery #addiction #RefuseToSink https   t co DVsmvZ Zs ,Negative
This is huge  CVS pharmacy offering FREE Naloxone    #addiction #recovery #overdose #naloxone #cvspharmacy https   t co bPwqcp H L,Positive
Wise words from Lana Del Rey  In active #addiction it can be hard to imagine our #recovering selves  #clean and    https   t co FU rpozoGs,Positive
Admitting we are powerless over our #addiction is a powerful truth to speak  especially after being silenced by    https   t co iHHvVgsHYc,Positive
Not everyone is having the cruelest of winters  but the promise of springtime sure is sweet  How is your winter    https   t co VlQ IGKGDr,Positive
There s a lot of gifts that come with #recovery  Once we leave #addiction behind  many material gifts can come to    https   t co nDDPFaQSBv,Negative
      HAPPY NEW YEAR    Here s another great year #clean  #sober  and living a life of #recovery  https   t co VG  cBR DO,Positive
Been waiting for months to use that Matrix one    Anyone else ringing in      with at least a full      of    https   t co  G  nNWd  ,Positive
Cheers to another #sober #christmas  Merriest of Holiday  from us to you     Remember  many AA clubhouses and    https   t co  s  ol D g,Positive
We just LOVE Demi Lovato and her strong message of #recovery  Did you see her video for Facing Addiction  LIKE or    https   t co mdm  IVKBX,Positive
CONGRATULATIONS to Damien who has   YEARS #sober today     Thanks for showing us how it works    #AddictedtoLife    https   t co FfzQod UdQ,Positive
Sleep well  fans  in castles built of #faith in a better life  Cheers to the #weekend   #addiction #recovery https   t co aqB  ISsM ,Positive
HAPPY #STARWARS    Are you seeing the #ForceAwakens  #SOBER today    Who is your favorite character    We love us    https   t co vIXl bLrqt,Positive
If perhaps today you ve forgotten how amazing you are let us remind you     #Sobriety  #Recovery  #Brilliance  https   t co TCgJVi t u,Positive
Okay we definitely maybe may or may not have indulged in a full marathon of #StarWars last weekend getting ready    https   t co GeaCyQFFkf,Positive
CONGRATULATIONS to Tina and Stephen  both celebrating   year sober today   #AddictedtoLife #Recovery    https   t co DcfncyG  v,Positive
That s a tough one to remember but so important  Our minds are not Deloreans  even if it feels like our minds are    https   t co PmfTRnPMgl,Positive
After such long years of drinking and using every day we developed a comfort zone in our addictions  Getting    https   t co r atmGtVIM,Positive
#truth  #recovery #knowledge #wisdom  Have a great weekend everyone  https   t co  Di Wi  KQ,Positive
Looking up at the infinite is way better than looking down at the definite  Being amazed is a powerful thing     https   t co iY  rU yyz,Positive
For all you #sober #recovering night owls  early risers and every time zone in betweeners        There is nothing    https   t co Gn  bxSxR ,Positive
Ok so it s Sunday morning  We are still here to remind you  #recovery #staysober #lifenotwasted https   t co  s J spQOq,Positive
   #Recovery    https   t co  grHmeCRHK,Positive
Don t blame it on the tryptophan  For all of our fans celebrating Thanksgiving today have a happy  thankfulness    https   t co QE x c hVC,Positive
Anyone who has hit rock bottom and been raised from the dead knows this to be true  We may not see the glittering    https   t co  EXjPok rJ,Negative
Let s be honest  #recovery is like a life long spiritual surgical procedure  Taking a look  making an assessment     https   t co eenKKtoGzT,Positive
Mockingjay Part   of The Hunger Games series comes out today    May the Odds be Ever in your Favor     When was a    https   t co H elfy t I,Positive
NO ONE among us has been able to maintain perfect adherence     #ProgressNotPerfection https   t co kA J ncVmP,Positive
Staying #sober can seem hard  but it s definitely impossibly if you don t give it a shot  #JustforToday     https   t co  LX sr B T,Positive
No matter the darkness of your past  the light of your future shines bright    #recovery #AddictedtoLife    https   t co aPyY l  JW,Positive
If you get stuck in the fear of what you don t know  try getting #grateful for what you do know in the moment     https   t co ZWUeOGi tM,Negative
CONGRATULATIONS to our fan John who has   YEAR SOBER  TODAY  We re proud of you  John    keep up the good work     https   t co wCQ TqLjHE,Positive
Tell us   things You appreciate today and SHARE to hear what your community is appreciating too  #recovery    https   t co qQI dNsBMD,Positive
Doesn t it  though  What sorta stuffs is #recovery helping you get done today  https   t co UptZvXcXp ,Positive
Hey you  Have a great day    #onedayatatime #recovery https   t co iTDufJ nIS,Positive
 We avoid retaliation or argument  We wouldn t treat sick people that way  If we do  we destroy our chance of    https   t co mQNf W brS,Negative
#SpiritualSunday  So often we fool ourselves into thinking that things have to look a certain way in order for us    https   t co  JQtQLNMKk,Negative
LIKE if you like Mary J  Blige  https   t co M k XnnsmM,Positive
#FreebieFriday  #Kindness for everyone       It is so easy to get wrapped up in the  cost  of being kind  but it    https   t co SgXhvB Y Y,Positive
The only thing admitting our problem costs us is our using  By not taking that first step  it can cost us our    https   t co  jelOeUmW ,Negative
We were proud to attend Unite To Face Addiction a month ago    LIKE if you agree  it s time to start talking    https   t co  qSdPSC zo,Positive
#EatingDisorders aren t always easy to spot  but here are some quick tips for spotting suffering in the life of    https   t co aPrYZj O O,Negative
Making it till midnight    DAYS in a row  It s taken Chad a long time to get here  CONGRATULATIONS  Keep it up  https   t co  DlVM u  E,Positive
This is awesome to see Bam Margera stoked on sobriety     days is a big deal for anyone  Way to go  dude  https   t co XVhJJa gHX,Positive
Finding the beautiful  each and every day  Thank goodness for #recovery  https   t co WS JY lVVW,Positive
Your vibe attracts your tribe  Find the winners and stick with them  #recovery #sobriety #addiction https   t co f HJvN wQw,Positive
No need to dress up as someone else when you ve worked so hard to become you    What masks AREN T you wearing    https   t co KFOXgXHt I,Negative
Have a Safe and #Sober #Halloween  everyone    Holidays can be a triggering time  Please don t forget to reach    https   t co bRfFIxiRmE,Positive
yeah  this happens sometimes  then you ll get over it  and you ll stay sober #nomatterwhat  #truthfulthursday https   t co lb Ewbxjb ,Positive
There s a lot of #stigma around #alcoholics and #drugaddicts that shame #alcoholism and #addiction  But there s    https   t co eMiJZ fyiV,Negative
CONGRATULATIONS to Laura who is celebrating   years sober this month  Recovery is Beautiful    #AddictedtoLife    http   t co eJKvTTbiUi,Positive
Sometimes after living with so much #chaos and being so sick for so long  being #calm and happy can just be sort    http   t co ccSc  loXZ,Negative
Our friends at MAP Recovery Support are calling out the #democratic candidates for not ONCE mentioning their    http   t co vp QA HNjw,Positive
Look for the similarities  not the differences  We are all unique  just like everyone else    http   t co PaMXjkHeRg,Positive
CONGRATULATIONS to our contest winner  Julia  She s stoked on her sobriety  #AddictedtoLife since January  Keep    http   t co  OT munWCw,Positive
Congratulations to Kristyn who recently celebrated her first year sober  #AddictedtoLife #LifeNotWasted    http   t co  Oq tIVEjr,Positive
Our hearts out with Lamar Odom in this critical time  http   t co yHE DFXMab,Negative
Yes  WE can  You are not alone  http   t co p uarejCfN,Positive
Meet the remarkable woman who is #saving afghanistan s heroin #addicts  http   t co iVRNRP WRM http   t co o ymAFbKyL,Positive
Pioneer  please  #forwardmotion #MotivationMonday http   t co l UbsNYM t,Positive
#Recovery is awesome  Just wait for it    Stay for the miracles  http   t co Fvq fsDNFC,Positive
Congratulations to Bam Margera on his new #sobriety    months is definitely big news  We support you  Bam  #recovery http   t co gVCRtPaNEs,Positive
