tidy_tweet,Sentiment
 Dear Chandradeep Seth  We refer to our telephonic conversation and hope your concern is addressed   https   t co FScBN xtzJ,Positive
 Dear Alok Kumar  we refer to our telephonic conversation and hope your concern is addressed  For more  https   t co AaI IAAuKr,Positive
 Dear Alok Kumar  we have forwarded your number to the concerned team they will get in touch with you shortly ,Positive
 Dear Alok Kumar  would you like to discuss this on a call  Please DM your contact details ,Positive
Do not let a busy #lifestyle affect your blood pressure  as it is the #beginning of various other #diseases  Here a  https   t co qMQEqwU e ,Negative
In order to better deal with it  or avoid it altogether  one needs to first understand how a #disease like  https   t co YQV NhgnyI,Positive
   Dear Pankaj  as per our telephonic conversation we regret to inform you that your claim has been denied  https   t co K  mQ I bt,Negative
 Dear Pankaj  please give us some time and we ll get back to you soon ,Positive
 Dear Pankaj  we have forwarded your number to the concerned team they will get in touch with you shortly   https   t co Q i IHZM G,Positive
#Dining out doesn t mean it should come at the cost of your healthy #diet   Here are some #healthy #choices for you  https   t co J ehr svu ,Positive
 Hi AMIT KUMAR   Sorry to keep you waiting but we would need some more time to get this sorted  Request for your patience ,Negative
 We understand your concern  Please allow us some time to get back to you on this Mr  Amit Kumar ,Positive
 Dear Pankaj  Would you like to discuss this on a call  Please DM your contact details ,Positive
 Dear Pankaj  Seems like there is something you are unhappy about  Kindly DM your concerns  Would love to help ,Positive
 Dear Ravi Dhudiya  for more queries feel free to contact us in our customer care toll free number         https   t co FNO I rJW ,Positive
 Dear Ravi Dhudiya   would like to inform you that we have tried to contact you on mobile number  however  https   t co  tYnzG he ,Positive
 We are on it Mr   Ravi Dhudiya   please give us some time and we ll get back to you soon ,Positive
 Dear Ravi Dhudiya  Seems like there is something you are unhappy about  Kindly DM your concerns  Would love to help ,Positive
#Weight #loss can be a tricky #business  It is important that one #maintains a #nutritious #diet even while trying  https   t co Rrnez VXIS,Positive
Our favourite guest is back in our lives for the next    days  We hope that you re graced with Lord Ganesha s infin  https   t co juDD  xekP,Positive
 Thanks Amit Kumar  for showing your interest in Aditya Birla Health Insurance  We refer to our telepho  https   t co OSu GCsVfc,Positive
 Dear Sir Mam  we have forwarded your number to the concerned team they will get in touch with you  https   t co kVatnR wlT,Positive
 We understand your concern  Please allow us some time to get back to you on this Amit Kumar ,Positive
 We are on it Amit Kumar  Please give us some time and we ll get back to you soon ,Positive
 Dear Sir Mam  Would you like to discuss this on a call  Please share your contact details ,Positive
 We are on it Abhik pal Choudhury  Please give us some time and we ll get back to you soon ,Positive
  Dear  Abhik pal Choudhury  we refer to our telephonic conversation and hope your concern is addressed,Positive
 Dear Abhikpal Choudhury   kindly direct message  your registered mobile number  We will love to help you   https   t co amb RwSnLe,Positive
  Dear Abhik pal  we have forwarded your number to the concerned team they will get in touch with you shortly ,Positive
 Dear Amit Kumar  we have forwarded your concern to the team they will get in touch with you shortly ,Positive
 Dear Abhik pal  we have forwarded your number to the concerned team they will get in touch with you shortly ,Positive
 We are on it Mr  Krishna Thakur Please give us some time and we ll get back to you soon ,Positive
 Dear Krishna Thakur  would you like to discuss this on a call  Please direct message your contact details ,Positive
 Dear Abhikpal Choudhury  can we call you and get this resolved  Please direct message your contact details ,Positive
If you re our #customer  share a story of how any of our #health #insurance plans #benefited you by encouraging you  https   t co gHysoIwUR ,Positive
Our CEO Mr   has shared his #thoughts on porting #health #insurance policies and how they have  https   t co UNxGziwKiE,Positive
 We are unable to understand your concern kindly direct message your concern  For more queries feel  https   t co  QApL D UW,Positive
#Kerala  we want you to know that we are there with you in your time of need  Feel free to reach us for all your cl  https   t co bfwEYehgBG,Positive
Our CEO Mr   has contributed his #thoughts about the comprehensive inclusion of #mental #illness as p  https   t co QY X ZiKya,Positive
With India having won    medals at the #AsianGames      do you really need any other form of #MondayMotivation to start getting fit   ,Positive
Make sure that the #foods you re having to get #healthier aren t the ones that are causing you more #issues  Here a  https   t co PCiiB vVP ,Positive
Make sure that the #foods you re having to get #healthier aren t the ones that are causing you more #issues  Here a  https   t co J  Opzx   ,Positive
This #NationalSportsDay lets #celebrate our sporting #heroes who are currently making #India proud by having won     https   t co YxOdpU tke,Positive
Even something as simple as #sitting incorrectly could have huge ramifications on your #health in the long term  He  https   t co BgxoerOfVz,Positive
High #blood #pressure can certainly act as a  silent killer  if not addressed in time  Here are   simple #lifestyle  https   t co qgurnGOS f,Negative
There is no shortage of #stress related #health #problems  which makes it really important for us to do everything  https   t co  XMe nWq g,Negative
Clear #glowing #skin is also indicative of a #healthy #body  Here are   foods for you to get the #flawless skin you  https   t co  glrJN  N ,Positive
This #RakhsaBandhan pledge your #sister with the best form of #protection by #gifting her #health #insurance  https   t co hOdIfaK UJ,Positive
 We refer to our telephonic conversation and hope your concern is addressed     For more queries contac  https   t co  j J ciTOJ,Positive
 Dear Rakesh Sharma  please give us some time and we ll get back to you soon ,Positive
It is vital that we keep a tab on our #cholesterol levels in this fast paced #day and age  Here are some #simple wa  https   t co O KAQvfhj ,Positive
 Dear Rakesh Sharma   would you like to discuss this on a call  Please DM your contact details ,Positive
#Kerala  we want you to know that we are there with you in your time of need  Feel free to reach us for all your cl  https   t co I  ddO eKI,Positive
   of India s #population suffers from #diabetes  Learn about ways to detect early #signs of it so that you can bea  https   t co Ugpj TiG G,Negative
It is important for all of us to have a #nourishing source of #protein   Here are   #vegetarian #foods  that everyo  https   t co l ixJVMkx ,Positive
   seems like there is something you are unhappy about  Kindly diect message your contact number  Would love to help ,Positive
Here are   #energy boosting #foods we recommend for a #healthier #lifestyle  Know more  https   t co    PBczJXU https   t co vZ  CBVrCS,Positive
These simple #office #exercises could really help alleviate your lower back pain   What re you waiting for    Read  https   t co QVUZx P Y ,Negative
Dear CA Sundeep Chopra  can we call you and get this resolved  Please send us your issue details and policy number  https   t co    q Ruwm ,Positive
Ginger is thought to be one of the most beneficial herbs for our health  Here are    benefits you could reap by sim  https   t co nsLymYSN  ,Positive
On its   nd birthday  we d like to wish our #country and its #beautiful people a very #happy #IndependenceDay  We h  https   t co IcHAnY PXS,Positive
Here are some simple things you can follow in order to boost your bone health  https   t co HWCqrDuHcE https   t co  ZAqqyelHZ,Positive
Our organization is pleased to #announce that now  we ll be able to offer our #services to a lot more people due to  https   t co Jii tu GPQ,Positive
We re pleased to announce our tie up with     From now on  #customers of this urban co operative #bank wil  https   t co  J SCNXPIo,Positive
Don t let #diabetes stop you from #eating your #favourite foods  Here s how you can make your favourite #dishes dia  https   t co  oHbQdTfzo,Negative
We could all use a little help  especially when it comes to #quitting #harmful #habits like cigarette #smoking    H  https   t co nLMhg  ojE,Positive
Dear Gautam Thakkar  can we call you and get this resolved  Please send us your issue details and policy number at  https   t co ajyOnsKzSJ,Positive
Dear Gautam Thakkar  can we call you and get this resolved  Please send us your issue details and policy number at  https   t co  Jsn uRnXF,Positive
#RainSeDarnaManaHai because this monsoon season  you can remain financially protected with our Activ Assure Diamond  https   t co  TGECkRn j,Positive
Dear Mr  Mayur Bidwe  as per our telephonic conversation  we understand that you will call us back on our toll free  https   t co KWd xgqdtb,Positive
Hi Mr  Harsh Vardhan Dutta Please DM your registered mobile number so that we can help you on this ,Positive
Don t miss out on all the gifts the monsoon season has to offer  You can truly have a #MonsoonWithoutBoundaries whe  https   t co lPmKrviLPp,Positive
Thanks  We truly value your feedback  It just encourages us to serve you better and keep enhancing your experience ,Positive
We congratulate Manish Pahwa  Rujuta Jadhav  Radhika Rathod  Sujata Biswas  Shruti Kapoor for winning the  https   t co JuTF   kvT,Positive
During a very insightful interview with BW Businessworld  our CEO Mr  Mayank Bathwal shared his thoughts on where h  https   t co Jfuc OjNke,Positive
A rainy day could lead to several unforeseen incidents  Stay protected this monsoon season with our Activ Assure Di  https   t co GHSGzij ci,Positive
Dear Ashok Inder   can we call you and get this resolved  Please send us your issue details and policy number at ca  https   t co QoKEP y Vb,Positive
Whether it is a #cold or a #cough  you can easily beat them using these amazing #homeremedies  Know more   https   t co sYZt hhcqf,Positive
Don t say  what if  this monsoon season  You can truly have a #MonsoonWithoutBoundaries when you re protected  Get  https   t co g  NK Vxtl,Positive
Dear Pratik Patel  we have forwarded your number to the concerned team they will get in touch with you shortly ,Positive
Did you know that we end up paying way more tax than we ever thought we did  Therefore  it s important that we make  https   t co jZwBJjnDQ ,Positive
A rainy day could lead to several unforeseen incidents  Stay protected with our Activ Assure Diamond Plan  Know mor  https   t co uLOXHeuwtd,Positive
Don t put your life on pause  this monsoon  You can truly have a #MonsoonWithoutBoundaries when you re protected  G  https   t co HFN kiuSle,Positive
What kind of diet would you rather have    We re so glad to see  introduce this brilliant  https   t co vDIv h n S,Positive
Dear Ankush Tyagi  we have forwarded your number to the concerned team they will get in touch with you shortly  For  https   t co baQHahyKv ,Positive
A few precautions can go a long way towards protecting you from harmful diseases like dengue  during the rainy seas  https   t co HT skrFgAh,Positive
Dear Ankush Tyagi   Would you like to discuss this on a call  Please DM your contact details ,Positive
Thanks Jasmeet Singh  It s great to see you liking our services  Hope your experiences keep getting better ,Positive
Dear Kumar Shankar Roy   seems like there is something you are unhappy about  Kindly share your contact number  Would love to help ,Positive
Thanks Mayur Bidwe  for showing your interest in Aditya Birla Health Insurance  For more queries feel free to conta  https   t co du ts  Agv,Positive
Dear Ankita Srivastava  kindly share your contact number  Would love to help ,Positive
DearAnkita Srivastava  our sincere apologies for the mishappening  Kindly share  your concerns  Would love to help ,Positive
Leading a healthy lifestyle brings out your best  doesn t it  Why don t you get a health insurance that rewards you  https   t co RIc     Vr,Positive
Keeping up with only a few basic guidelines during the #monsoon season could vastly benefit your #health  Check out  https   t co qIJnc  Knu,Positive
Don t you feel leading a healthy lifestyle makes you feel better about yourself  Shouldn t your health insurance en  https   t co wTLL  Lsbu,Positive
End the last day of the    day fitness journey with a blast  The Sit and stand jump is the best workout routine for  https   t co kd  IVhyHu,Positive
On the second last day of our    day fitness journey  let s hop up with the Frog Jump  Let fitness expert  https   t co ThyYlkv J ,Positive
Here s a great exercise for your legs  lower back and abs  Want to know how to do the Horizontal Jump Squat  Watch  https   t co Yio FrSpJT,Positive
Add a new step to your workout routine with the Single leg side to side lateral jump  Watch fitness expert  https   t co Uwmd VJf B,Positive
Dear Mahak Choudhary  can we call you and get this resolved ,Positive
Thanks SuGumalamma  for showing your interest in Aditya Birla Health Insurance  We have forwarded your number to th  https   t co UaNeW nvlC,Positive
Dear Rachna Chhachhi can you share your registered mobile number please  Would love to help ,Positive
  feel free to call our toll free number              Would love to help ,Positive
A big thank you to all the participants of our #InternaltionalYogaDay #contest  #StayTuned to find out if you have  https   t co sIexS v YI,Positive
Keep your fitness journey on the right track by jumping front and back  Find out how to do this exercise with fitne  https   t co RXyFtRTYLJ,Positive
Do you constantly push yourself to bring out the best in yourself when it comes to your health  Then  shouldn t you  https   t co cn qqv dBu,Positive
Here s an opportunity to throw your weight around and give your leg muscles the perfect workout  Watch how fitness  https   t co W xGRph CR,Positive
 Dear Rachna  sorry to hear about your experience  We will look into it right away  Please share you  https   t co Wn Mpz TPI,Positive
Lunge towards your fitness goals with this jump  The Reverse Lunge is a great workout that keeps a check of your qu  https   t co JThbgibD  ,Positive
We have completed   weeks of our    day fitness journey  Celebrate with a workout that focusses on your leg muscles  https   t co ugUNtmvh g,Positive
As you enjoy the monsoon  here are some things to do to avoid any common skin problems and stay healthy all season  https   t co DijRKDcjfO,Positive
Here s the perfect way to keep your arms  chest  quads and core in great shape  Add the Burpees jump to your fitnes  https   t co PVcWXZTNJN,Positive
On Day    of your    day fitness journey  let s do a fun workout  The Star Jump is a great exercise for the Deltoid  https   t co HpILYyZkln,Positive
Let s put a different spin to your workout routine  The     degree jump is the perfect way to get your glutes and q  https   t co hmPKfMFl M,Positive
  Dear Mr  Manoor  we would like to apologise for the poor experience  Can you please DM your  https   t co Q GtJsTeb ,Positive
For the   th day  let s do something a bit more advanced  The beauty of Oblique Jumping Jacks is that it helps pump  https   t co TiJZx Q  v,Positive
#ContestAlert  Are you ready for some #YogaAasnas  Take a picture video of you doing any one of the   asanas shown  https   t co LM TQAuReY,Positive
On the   th of June  our mammoth campaign #JumpForHealth      got its happy ending  As promised  we ve now donated  https   t co JDGtFI wcz,Positive
On the   th of June  our mammoth campaign #JumpForHealth      got its happy ending  As promised  we ve now donated  https   t co kuRY Qdevg,Positive
On the eve of #InternationalYogaDay  why don t you instil the healthy habit of practicing yoga  on a regular basis   https   t co vm xbu xPM,Positive
It s time to cross out Day   of your    day journey with the Crossover Jumping Jack  See how fitness expert  https   t co uiUwmMwIGl,Positive
Yoga is not only for the fit and flexible  people of all ages can inculcate this habit to maintain a healthy lifest  https   t co QHEnVPZ k ,Positive
We spend a major part of our lives at the office  It s important that we find solutions to curb health issues that  https   t co gl uhHDykS,Positive
On Day    let us focus on your lower legs and cardio by doing some standard jumping jacks  Follow these simple step  https   t co ZCnEq O yx,Negative
Give your dad a tight hug  #DadsLikeHugsToo because it helps them lower their blood pressure  Gift your dad our Act  https   t co pAoemHuO F,Positive
The first weekend approaches  amp  before you down a swig of your favourite drink  make sure you do the Goblet jump  Fo  https   t co axliEzPlNx,Positive
  days down and some more to go  Let s dive into the fun with the Sumo Jump which is a great way to flex your inner  https   t co bgxQAPst r,Positive
Half of the first week is gone  amp  you re already on the right track  So  pick the healthy side with this amazing jum  https   t co MFlacWPDQX,Positive
Don t let easily preventable diseases get the most out of you and your family  this monsoon season  Here are a few  https   t co n QSD GCZV,Positive
To all the    teams that are participating in the global football competition  we hope that you have the best tourn  https   t co L hP jgZjg,Positive
Today  let s get your body moving with the Front  amp  Back jump  an ideal workout for coordination movement  See how o  https   t co hYpB gMLNy,Positive
RT   I really think  Health  is an important topic of conversation to have  Hence  with my team at  we are trying ,Positive
Ease into your    day jump habit with this simple jump that keeps your quads  hamstrings  amp  calves in great shape  L  https   t co O  xKWFrL ,Positive
We d like you to inculcate jumping into your daily life   especially because its health benefits are known to be su  https   t co    Bzfnyur,Positive
Dear Sachin Siwal  would you like to discuss this on a call  Please share your contact details ,Positive
Dear Ranjan Buda  would you like to discuss this on a call  Please share your contact details ,Positive
These days  news about the Nipah virus has been doing the rounds  Unsure about what it is  Read this article to fin  https   t co JV eS LjVE,Negative
 Dear Mr  Sharma   We have forwarded shiv kumar s number to the concerned team and they will get in touch with the same shortly ,Positive
Thanks  We truly value your feedback  It just encourages us to serve you better and keep enhancing your experience ,Positive
 Hi Rajesh Sharma  Appreciate your patience  Do get back to us for any help ,Positive
  Hi Rajesh Sharma  We refer to our telephonic conversation and hope your concern is addressed ,Positive
 Dear Rajesh Sharma  we have forwarded your number to the concerned team they will get in touch with you shortly ,Positive
  Hi Rajesh Sharma  can we call you and get this sorted resolved  Please DM your contact details ,Positive
 We have sent an email  Kindly refer the email sent dated June          ,Positive
We re glad to announce that   has entered into a bancassurance partnership with Aditya Birla Health Insuran  https   t co NXuZRaM mN,Positive
 Dear Gourav Agarwal  Would you like to discuss this on a call  Please DM your contact details ,Positive
  talks about our latest partnership with the esteemed     Read below  https   t co  vVrHEpQbX,Positive
Our MD  amp  CEO  speaks about the rapid growth of the company and our latest partnerships  Read about it  https   t co rBo TVXqyY,Positive
Most people who consume tobacco have a whole range of justifications  even though they know it is unhealthy   We as  https   t co C kv dsCZr,Negative
Dear Mayur Bidwe Patil  we regret the inconvenience caused  Will try to resolve this soon and keep updating you  ,Negative
Dear Mayur Bidwe Patil  we would need some more time to get this sorted  Please bear with us till then ,Positive
 We understand your concern  Please allow us some time to get back to you on this Mr  Bidwe ,Positive
 Hi Abhishek singh  We refer to our telephonic conversation and hope your concern is addressed ,Positive
 Dear abhishek singh  please give us some time  we will call you soon ,Positive
 Dear Abhishek singh  Would you like to discuss this on a call  Please DM your contact details ,Positive
 Mr  abhishek singh  we are unable to understand your query  Kindly DM your concerns  Would love to help ,Positive
Thanks Farhan Shaikh  We truly value your feedback  It just encourages us to serve you better and keep enhancing your experience ,Positive
You re setting a great example  We did our bit to make India healthy via #JumpForHealth  Would love to partner with  https   t co HadBVq KBu,Positive
 FIT   Fitness Insured Totally    which is Aditya Birla Health Insurance s latest collaboration with Talwalkars  wa  https   t co UkHhJZhawS,Positive
Details about  FIT   Fitness Insured Totally     which is Aditya Birla Health Insurance s latest collaboration with  https   t co fgN fyQSKA,Positive
Trinity Mirror s Chennai Edition  talks about FIT   Fitness Insured Totally   a new program by Aditya Birla Health  https   t co yXCfZFLwfc,Positive
The Chennai Edition of the Virtual Times  talks about the launch of  FIT   Fitness Insured Totally    our latest co  https   t co UBrAfU PiB,Positive
 Hi Anil  Hope your concern is addressed ,Positive
 Dear Sunil Sharma  can you share your contact number  so we can assist you further ,Positive
Dear Susheel K Agarwal  would you like to discuss this on a call  Please DM your contact details ,Positive
To #BeHealthInsured is to have a health insurance that protects you stay healthy even with Hypertension  Get Activ  https   t co dbqaVDjl f,Positive
To #BeHealthInsured is to have a health insurance that protects you stay healthy even with Hypertension  Get Activ  https   t co jxYXSZp  l,Positive
Small  amp  healthy amends to your lifestyle could make all the difference  Even for people with hypertension  there ar  https   t co ssktmfP  H,Positive
#JumpForHealth      has ended on the best possible note   We re glad to announce that this year            people h  https   t co kMFLRzw W ,Positive
It s now or never  Make yourself proud  amp  change someone s life for the better    Shoot a video of yourself jumping  https   t co  xW v ol g,Positive
To the women who care  To the women who nurture  To the women who love unconditionally   Your love has made us all  https   t co Af nrx nWw,Positive
India  let s do our best  Last   days to donate your jumps  amp  change someone s life    Shoot a video of yourself jum  https   t co v  LorkObJ,Positive
 We have addressed your concern and shared the response on your registered email ID ,Positive
Hi Suraj Sharma  can we call you and get this sorted resolved  Please DM your contact details ,Positive
Thanks Kavya  It s great to see you liking our services  Hope your experiences keep getting better ,Positive
The quirky and energetic   just donated her jumps for #JumpForHealth   For every        jumps  we wil  https   t co OncRPHWynJ,Positive
Dear Mahesh  Kindly DM your mobile number    For more queries feel free to contact us in our customer care toll fre  https   t co nnvOQtHduL,Positive
We ll stop when you stop  Participate in #JumpForHealth now      Shoot a video of yourself jumping  minimum of    t  https   t co EEbkQV hIv,Negative
#BeHealthInsured even if you have chronic illnesses like Asthma  Diabetes and High Blood Pressure  Know more   https   t co  hHI mLXA ,Negative
#BeHealthInsured even if you have chronic illnesses like Asthma  Diabetes and High Blood Pressure  Know more   https   t co  spKZhVyKE,Negative
#BeHealthInsured even if you have chronic illnesses like Asthma  Diabetes and High Blood Pressure  Know more   https   t co  PsF qn  H,Negative
There are a lot of myths and misunderstandings when it comes to chronic illnesses like Asthma  On #WorldAsthmaDay w  https   t co n QkIAzlk ,Negative
Asthma may discourage you sometimes  but it cannot stop you from living life the way you want to  On the occasion o  https   t co O vDc opp ,Positive
 We are on it  Please give us some time and we ll get back to you soon ,Positive
 We are on it  Please give us some time and we ll get back to you soon ,Positive
What better way to keep your lungs healthy than by tucking into some good food  Take a look at some veggies  amp  fruit  https   t co JoLOqYOz J,Positive
 Dear Prashant  Seems like there is something you are unhappy about  Kindly DM your concerns  Would love to help ,Positive
 lt     gt To participate     Shoot a video of everyone jumping as many times as possible  minimum    times     Upload it  https   t co tx EKvNGE ,Negative
 lt     gt  #JumpForHealth takes over our Mumbai office  For every   k jumps  we donate a prosthetic leg  Join us  amp  help  https   t co qpEuz thMY,Positive
 Hi Arpit  Our apologies for this  We have resent the policy document soft copy on your registered email ID ,Negative
 Dear Prashant  Seems like there is something you are unhappy about  Kindly DM your concerns  Would love to help ,Positive
 Dear Rohit  We have sent the policy document soft copy on your registered email ID ,Positive
You are welcome  We re glad you re on your health journey  https   t co UIBAdShJsH,Positive
Thank you https   t co T ZRaknIPh,Positive
 Dear Ritesh  Seems like there is something you are unhappy about  Kindly DM your concerns  Would love to help ,Positive
 We are on it Anil  Please give us some time and we ll get back to you soon ,Positive
 We are on it Anil  Please give us some time and we ll get back to you soon ,Positive
The Aditya Birla Health Insurance family wishes all of you a very happy Akshay Tritiya  We hope that you re blessed  https   t co n eNYJob K,Positive
       Thank you for jumping for the initiative,Positive
RT       Thanks  for nominating me   will don ,Positive
Thank you  Do nominate your friends  #jumpforhealth https   t co AphCE  aKr,Positive
Thank you  #jumpforhealth https   t co voLkc BXlj,Positive
Thank you  #jumpforhealth https   t co Z WILwrwAd,Positive
RT   The Mumbai Trailwalker team has taken the  #JumpForHealth challenge         Come on  get up  get active  get ,Positive
Thank you for sharing your jumps  Do nominate your friends too  #jumpforhealth https   t co P lrfuNWK ,Positive
The Aditya Birla Health Insurance family would like to wish everyone a very happy and healthy Vishu  https   t co ygA iORtRT,Positive
On behalf of the entire Aditya Birla Health Insurance family  we wish you all a very happy and healthy new year  https   t co bLjFU K sw,Positive
Season s greetings and a very happy Baisakhi to one and all  from the entire Aditya Birla Health Insurance family   https   t co irgaaR  qT,Positive
The multifaceted Ms  Bose jumped like a BOSS  at India Gate    #JumpForHealth   For every        jumps  we will don  https   t co DMfo   Jf ,Positive
No lack of energy when Dentsu Webchutney  Mumbai  jumps for a good cause       Shoot yourself jumping as m  https   t co hKm B fEBl,Positive
Our Borivali team get their jumps in  Join the cause #JumpForHealth       Shoot yourself jumping as many t  https   t co   wx Okd H,Positive
These kids are leading by example  amp  cuteness too   To be a part   Shoot a video of you jumping as many tim  https   t co v Xr j SB ,Positive
Thank you for sharing our health initiative https   t co lewqNWLpsR,Positive
Thank you https   t co bJcDa Aziz,Positive
RT     #JumpForHealth #ABCHealthInsurance JUMPING IS VERY HELPFUL ACTIVITIES FOR FIT OUR BODY HEALTHY AND ,Positive
Thank you  https   t co GPYX co ZW,Positive
RT   Do you know  If you ump    times twice in a day  you can stay healthy   Record a similar video like this  Challenge your f ,Positive
We re so proud to be featured in Business Standard for #JumpForHealth  How to take part    Shoot yourself jumping    https   t co p kClHfzmC,Positive
 have covered our jumping initiative     What are you waiting for  join the movement    https   t co KjcCrLm XY,Positive
We have reached a staggering    lac jumps on the very FIRST day of our movement and have donated     prosthetic leg  https   t co cxWPWucWC ,Positive
We have reached a staggering    lac jumps on the very FIRST day of our movement   Jump to stay healthy  Jump to hel  https   t co  KrVzvSUMq,Positive
RT   Wishing superstar and legend #Jeetendra ji a very Happy Birthday  You are a huge inspiration to us all    #JumpForHealth #abc ,Positive
Mumbai s Transgender community decided to #JumpForHealth  Shoot a video of you jumping atleast    times  Upload it  https   t co XN y Cl sR,Negative
RT   Celebrating #WorldHealthDay in Patna  Every       jumps will ensure donation of a prosthetic leg to someone in need  #JumpFor ,Positive
Thank you    Thank you for jumping for your own health and also for the initiative   https   t co gles uUh C,Positive
Thank you    Thank you for jumping for your own health and also for the initiative   https   t co XU ORJXsq ,Positive
 Thank you for all the support  Let s take this to every corner of India   #jumpforhealth https   t co tFTctbSUjA,Positive
Thank you    Thank you for jumping for your own health and also for the initiative   https   t co KmaEzoPp s,Positive
Mumbai Dabbawallas united to #JumpForHealth   Shoot a video of you jumping atleast    times   Upload it to your Fac  https   t co KlR Wxd tr,Positive
RT    #BigMjZeeshan #Bareilly celebrating #WorldHealthDay For every        jumps    prosthetic leg will be donated ,Positive
RT   Celebrating #WorldHealthDay at Nagpur  Every       jumps will ensure donation of a prosthetic leg to someone in need  #Jum ,Positive
Thank you    #jumpforhealth https   t co E  dUgQvqb,Positive
Thank you  Thank you for sharing the message of our initiative  Do share a video your jump   https   t co VhFQ bpOvR,Positive
Thank you      Thank you for jumping for your own health and al  https   t co byGoo SlrV,Positive
 thank you  Do join us in this initiative  Let s #jumpforhealth https   t co  XHt aqSeQ,Positive
Thank you    Thank you for jumping for your own health and also for the initiative  https   t co NEqXQR spH,Positive
Thank you yet again   and  Thank you for jumping for your own health and also  https   t co  v o WjyLk,Positive
Thank you  and  Thank you for jumping for your own health and also for the initiative   https   t co NU  E RybE,Positive
RT   As promised  here s  joining #Mumbai #Dabbawala  s in   s #JumpForHealth initiative on #WorldHealt ,Positive
Thank you  and  Thank you for jumping for your own health and also for the initiative   https   t co kciCD  oPT,Positive
Thank you  #jumpforhealth https   t co   HeIPy nw,Positive
Once again thank you  and  #jumpforhealth https   t co ltO oRxm Z,Positive
Thank you  and   Thank you for jumping for your own health and also for the initiative   https   t co mFysZsNYxm,Positive
Happy birthday #Jeetendra #jumpforhealth https   t co kZ oajOJmA,Positive
Thank you   Thank you for jumping for your own health and also for the initiative  #jumpforhealth https   t co XC t qgBoK,Positive
Thank you for the tweet  Do join in  #jumpforhealth https   t co ObrfRj JIT,Positive
Join Jonty Rhodes and #JumpForHealth To join    Shoot a video of yourself jumping atleast    times   Upload it to y  https   t co J    pEwKF,Positive
RT   The #Dabbawala  s have joined in the #JumpForHealth initiative by  Upload your videos and join the movement #abch ,Positive
RT   You too can join hands with   amp   this #WorldHealthDay  For every        jumps   will be gi ,Positive
RT   You too can join hands with   amp   this #WorldHealthDay  For every        jumps   will be giving ,Positive
RT   You too can join hands with Aditya Birla Capital   Health Insurance  amp       BIG FM this #WorldHealthDay  For every      ,Positive
RT   Want to see #Mumbai  s #Dabbawala  s join in the #JumpForHealth initiative by    #StayTuned as we get you all the ,Positive
Every time you jump  you could be giving a differently abled individual the joy of walking again  While also pickin  https   t co CkhGjZxXuY,Positive
RT   You too can join hands with   amp   this #WorldHealthDay  For every        jumps   will be givin ,Positive
Every time you jump  you could be giving a differently abled individual the joy of walking again  While also pickin  https   t co PRb IYnRRk,Positive
Every time you jump  you could be giving a differently abled individual the joy of walking again  While also pickin  https   t co  KI  lpWd ,Positive
Every time you jump  you could be giving a differently abled individual the joy of walking again  While also pickin  https   t co QZxMqPVKuk,Positive
Thanks to all who were part of #JumpForHealth last year  we made it possible for     individuals to walk again   Le  https   t co ZOB  mKWxL,Positive
Thank you India  a year ago  you made it possible for     people to walk again   The time has come to get together  https   t co Y yZVehHVf,Positive
 Hi Lokesh  Thank You for showing your interest in Aditya Birla Health Insurance  Kindly contact on  https   t co V WD CQDWV,Positive
 Our team has tried reaching you on your registered mobile number but could not get through request you pl  https   t co YMYXlT  ay,Positive
Last year   MILLION jumps helped give     underprivileged and differently abled people the joy of walking  which ch  https   t co CVyQpFKJtN,Positive
 Hello Mr  Thakkar  we request you kindly elaborate your concern  So that we can assist you or contact o  https   t co CSbDhxLj Z,Positive
 Hello Mr  Barnwal  We refer to our telephonic conversation and hope your concern is addressed ,Positive
   Dear Nikunj  the list of compatible devices is available at  https   t co pzQ jGFBHq,Positive
All of India is jumping  Are you ready to #JumpForHealth   Stay tuned  https   t co H ZxX N BP,Positive
 Dear Surendra  we have forwarded your number to the concerned team they will get in touch with you shortly ,Positive
Regular consumption of water cleanses the body of toxins  keeps your mind fresh and your body active   This World W  https   t co IpaCji h m,Positive
 We refer to our telephonic conversation and hope your concern is addressed ,Positive
 Hi Sunil  can we call you and get this sorted resolved  Please DM your contact details ,Positive
 We have already processed the refund on March           Happy to help you for any further assistance ,Positive
 Hi Praveen Hope your concern is addressed and we have shared the policy document soft copy on your registered email ID ,Positive
 Hi Shubham  Hope your Annual Health check up has been completed ,Positive
 We have forwarded your number to the concerned team they will get in touch with you shortly ,Positive
 Hi  Kindly DM your registered mobile number  We will call you soon ,Positive
 Hi Mr  Dilip  We refer to our telephonic conversation and hope your concern is addressed ,Positive
 Hi Amit  Our sincere apologies for the mishappening  We refer to our telephonic conversation and w  https   t co KJtYknipXa,Positive
 We are on it Mr  Khar  Please give us some time and we ll get back to you soon ,Positive
 Hi Mr  Dilip  Our sincere apologies for the mishappening  We have shared your medical reports on your registered email ID ,Positive
 Hello Mr  George  Thank You for showing your interest in Aditya Birla Health Insurance  Kindly con  https   t co jOUNxPNFHt,Positive
 Sorry to hear about your experience Praveen  We will look into it right away ,Negative
 Dear Shrish  Seems like there is something you are unhappy about  Kindly DM your concerns  Would love to help ,Positive
 Hi Surendra  Thank You for showing your interest in Aditya Birla Health Insurance  Can you please share u  https   t co   TS  Z Or,Positive
